PROBLEM_ID,PROBLEM_HASH,PROBLEM_TITLE,PROBLEM_LEVEL,PROBLEM_TAGS
2098,209800,외판원 순회,15,"['bitmask', 'dynamic programming', 'dynamic programming using bitfield', 'travelling salesman problem']"
2099,209900,The game of death,15,"['exponentiation by squaring', 'graph theory', 'mathematics']"
2100,210000,감시 로봇,0,[]
2101,210100,이미지의 에너지,0,[]
2102,210200,보석 줍기,17,"['binary search', 'prefix sum']"
2103,210300,직교다각형 복원,8,"['geometry', 'sorting']"
2104,210400,부분배열 고르기,16,"['data structures', 'divide and conquer', 'segment tree', 'stack']"
2105,210500,꼬리달린 박성원숭이,17,"['data structures', 'disjoint set', 'graph theory', 'offline queries', 'smaller to larger technique']"
2106,210600,흑염소 감금하기,0,[]
2107,210700,포함하는 구간,12,"['bruteforcing', 'implementation', 'prefix sum', 'sorting']"
2108,210800,통계학,8,"['implementation', 'mathematics', 'sorting']"
2109,210900,순회강연,13,"['data structures', 'greedy', 'priority queue', 'sorting']"
2110,211000,공유기 설치,12,"['binary search', 'parametric search']"
2111,211100,선인장,19,"['arbitrary precision / big integers', 'biconnected component', 'cactus', 'graph theory']"
2112,211200,두 부분 문자열,16,['dynamic programming']
2113,211300,행렬과 피보나치 수,24,"['berlekamp–massey', 'kitamasa', 'linear algebra', 'mathematics']"
2114,211400,동물원 우리,0,[]
2115,211500,갤러리,11,"['implementation', 'string']"
2116,211600,주사위 쌓기,11,"['bruteforcing', 'implementation']"
2117,211700,원형 댄스,7,['mathematics']
2118,211800,두 개의 탑,11,"['prefix sum', 'two-pointer']"
2119,211900,프로그래밍 언어 L,19,"['data structures', 'dynamic programming', 'graph theory', 'implementation', 'segment tree with lazy propagation', 'recursion', 'segment tree', 'simulation', 'topological sorting']"
2120,212000,셋이 놀기,0,[]
2121,212100,넷이 놀기,8,"['binary search', 'data structures', 'geometry', 'set / map by hashing']"
2122,212200,여섯이서 놀기,18,"['ad-hoc', 'bit set', 'combinatorics', 'inclusion and exclusion', 'mathematics']"
2123,212300,인간 탑 쌓기,16,"['greedy', 'sorting']"
2124,212400,블록 쌓기,17,"['dynamic programming', 'prefix sum']"
2125,212500,좀,23,"[""dijkstra's"", 'geometry', 'graph theory', 'point in convex polygon check']"
2126,212600,지진,18,"['binary search', 'graph theory', 'minimum spanning tree', 'parametric search']"
2127,212700,Limit Checking,0,[]
2128,212800,마지막 조별 시합,12,"['bitmask', 'bruteforcing']"
2129,212900,드라이브 파이널,14,"['bellman–ford', 'floyd–warshall', 'graph theory']"
2130,213000,수조,16,"['binary search', 'sweeping']"
2131,213100,로봇 명령,14,"['dynamic programming', 'implementation', 'simulation']"
2132,213200,나무 위의 벌레,14,"['depth-first search', 'graph theory', 'graph traversal']"
2133,213300,타일 채우기,12,['dynamic programming']
2134,213400,창고 이전,7,['greedy']
2135,213500,문자열 압축하기,16,"['dynamic programming', 'string']"
2136,213600,개미,15,"['ad-hoc', 'sorting']"
2137,213700,가장 가까운 분수,12,"['bruteforcing', 'mathematics']"
2138,213800,전구와 스위치,11,['greedy']
2139,213900,나는 너가 살아온 날을 알고 있다,4,"['arithmetic', 'implementation', 'mathematics']"
2140,214000,지뢰찾기,12,"['greedy', 'implementation']"
2141,214100,우체국,12,"['greedy', 'sorting']"
2142,214200,정돈된 배열,14,"['ad-hoc', 'mathematics']"
2143,214300,두 배열의 합,13,"['binary search', 'prefix sum']"
2144,214400,울타리 넘기,15,"['dynamic programming', 'geometry', 'mathematics']"
2145,214500,숫자 놀이,4,"['arithmetic', 'implementation', 'mathematics']"
2146,214600,다리 만들기,13,"['breadth-first search', 'graph theory', 'graph traversal']"
2147,214700,자리 배치하기,0,[]
2148,214800,Super 12,9,['sorting']
2149,214900,암호 해독,8,"['implementation', 'sorting', 'string']"
2150,215000,Strongly Connected Component,16,"['graph theory', 'strongly connected component']"
2151,215100,거울 설치,13,"['breadth-first search', ""dijkstra's"", 'graph theory', 'graph traversal']"
2152,215200,여행 계획 세우기,18,"['dynamic programming', 'graph theory', 'strongly connected component', 'topological sorting']"
2153,215300,소수 단어,4,"['mathematics', 'number theory', 'primality test', 'string']"
2154,215400,수 이어 쓰기 3,4,"['bruteforcing', 'implementation', 'string']"
2155,215500,삼각형의 최단 경로,11,"['implementation', 'mathematics']"
2156,215600,포도주 시식,10,['dynamic programming']
2157,215700,여행,12,['dynamic programming']
2158,215800,산악자전거,12,"[""dijkstra's"", 'graph theory']"
2159,215900,케익 배달,14,['dynamic programming']
2160,216000,그림 비교,5,"['bruteforcing', 'implementation']"
2161,216100,카드1,6,"['data structures', 'implementation', 'queue']"
2162,216200,선분 그룹,15,"['data structures', 'disjoint set', 'geometry', 'line segment intersection check']"
2163,216300,초콜릿 자르기,5,"['arithmetic', 'mathematics']"
2164,216400,카드2,7,"['data structures', 'queue']"
2166,216600,다각형의 면적,11,"['geometry', 'area of a polygon']"
2167,216700,2차원 배열의 합,6,"['implementation', 'prefix sum']"
2168,216800,타일 위의 대각선,10,"['euclidean algorithm', 'mathematics', 'number theory']"
2169,216900,로봇 조종하기,14,['dynamic programming']
2170,217000,선 긋기,11,"['sorting', 'sweeping']"
2171,217100,직사각형의 개수,12,"['bruteforcing', 'value / coordinate compression', 'data structures', 'set / map by hashing']"
2172,217200,팰린드롬 경로,17,['dynamic programming']
2173,217300,양파깡 만들기,13,['implementation']
2174,217400,로봇 시뮬레이션,11,"['implementation', 'simulation']"
2175,217500,땅 자르기,11,"['bruteforcing', 'geometry', 'area of a polygon']"
2176,217600,합리적인 이동경로,15,"[""dijkstra's"", 'dynamic programming', 'dynamic programming on trees', 'graph theory', 'tree']"
2177,217700,급료 계산,0,[]
2178,217800,미로 탐색,10,"['breadth-first search', 'graph theory', 'graph traversal']"
2179,217900,비슷한 단어,11,"['data structures', 'set / map by hashing', 'sorting', 'string', 'set / map by trees']"
2180,218000,소방서의 고민,16,"['greedy', 'sorting']"
2181,218100,Walking the dog,0,[]
2183,218300,테니스 시합,5,"['ad-hoc', 'implementation', 'string']"
2184,218400,김치 배달,18,['dynamic programming']
2185,218500,직사각형의 합집합,19,"['data structures', 'segment tree', 'sweeping']"
2186,218600,문자판,13,"['dynamic programming', 'graph theory', 'graph traversal']"
2187,218700,점 고르기,11,['bruteforcing']
2188,218800,축사 배정,17,['bipartite matching']
2189,218900,Magickology,9,['implementation']
2190,219000,점 고르기 2,12,['bruteforcing']
2191,219100,들쥐의 탈출,17,"['bipartite matching', 'geometry']"
2192,219200,두 수열,18,['dynamic programming']
2193,219300,이친수,8,['dynamic programming']
2194,219400,유닛 이동시키기,11,"['breadth-first search', 'graph theory', 'graph traversal']"
2195,219500,문자열 복사,11,"['greedy', 'string']"
2196,219600,이진수 XOR,17,"['breadth-first search', 'bitmask', 'dynamic programming', 'dynamic programming using bitfield', 'graph theory', 'graph traversal']"
2197,219700,분해 반응,19,"['dynamic programming', 'dynamic programming on trees', 'tree']"
2198,219800,버스와 손님,0,[]
2199,219900,DNA 해독 2,0,[]
2200,220000,계산기,8,"['implementation', 'mathematics']"
2201,220100,이친수 찾기,14,['dynamic programming']
2202,220200,Custom table sorter,10,"['implementation', 'parsing', 'sorting', 'string']"
2203,220300,선거구 나누기,0,[]
2204,220400,도비의 난독증 테스트,5,"['sorting', 'string']"
2205,220500,저울 추 만들기,10,"['greedy', 'mathematics']"
2206,220600,벽 부수고 이동하기,12,"['breadth-first search', 'graph theory', 'graph traversal']"
2207,220700,가위바위보,17,"['2-sat', 'graph theory', 'strongly connected component']"
2208,220800,보석 줍기,14,"['dynamic programming', 'prefix sum']"
2209,220900,버스 터미널,19,[]
2210,221000,숫자판 점프,9,"['bruteforcing', 'depth-first search', 'graph theory', 'graph traversal']"
2211,221100,네트워크 복구,14,"[""dijkstra's"", 'graph theory']"
2212,221200,센서,11,"['greedy', 'sorting']"
2213,221300,트리의 독립집합,15,"['dynamic programming', 'dynamic programming on trees', 'tree']"
2214,221400,성냥개비와 정사각형,13,"['parsing', 'string']"
2215,221500,원형 네트워크,18,"['greedy', 'sweeping']"
2216,221600,문자열과 점수,13,['dynamic programming']
2217,221700,로프,7,"['greedy', 'mathematics', 'sorting']"
2218,221800,상자 안의 구슬,13,['dynamic programming']
2219,221900,보안 시스템 설치,12,"['floyd–warshall', 'graph theory']"
2220,222000,힙 정렬,17,"['data structures', 'greedy', 'priority queue']"
2221,222100,작업 공정,0,[]
2222,222200,아이스크림,16,"['constructive', 'graph theory']"
2223,222300,금화,7,['mathematics']
2224,222400,명제 증명,12,"['floyd–warshall', 'graph theory']"
2225,222500,합분해,11,"['dynamic programming', 'mathematics']"
2226,222600,이진수,12,"['arbitrary precision / big integers', 'dynamic programming']"
2227,222700,Checking Causality,0,[]
2228,222800,구간 나누기,12,['dynamic programming']
2229,222900,조 짜기,11,['dynamic programming']
2230,223000,수 고르기,11,"['sorting', 'two-pointer']"
2231,223100,분해합,4,['bruteforcing']
2232,223200,지뢰,9,"['graph theory', 'greedy', 'implementation', 'sorting']"
2233,223300,사과나무,14,"['data structures', 'graph theory', 'lowest common ancestor', 'stack', 'tree']"
2234,223400,성곽,13,"['breadth-first search', 'bitmask', 'graph theory', 'graph traversal']"
2235,223500,GPS Encoding,7,"['backtracking', 'dynamic programming', 'implementation', 'string']"
2236,223600,칩 만들기,8,"['greedy', 'sorting']"
2237,223700,수열 축소,17,['dynamic programming']
2238,223800,경매,6,['implementation']
2239,223900,스도쿠,12,"['backtracking', 'implementation']"
2240,224000,자두나무,11,['dynamic programming']
2241,224100,카멜롯,16,[]
2242,224200,삼각형 만들기,16,['dynamic programming']
2243,224300,사탕상자,16,"['binary search', 'segment tree', 'data structures']"
2244,224400,민코프스키 합,17,"['convex hull', 'geometry']"
2245,224500,배열 정리하기,15,"['breadth-first search', 'graph theory', 'graph traversal']"
2246,224600,콘도 선정,6,"['bruteforcing', 'sorting']"
2247,224700,실질적 약수,11,"['mathematics', 'number theory']"
2248,224800,이진수 찾기,13,['dynamic programming']
2249,224900,Olympic Ranking,0,[]
2250,225000,트리의 높이와 너비,14,"['depth-first search', 'graph theory', 'graph traversal', 'tree']"
2251,225100,물통,11,"['breadth-first search', 'depth-first search', 'graph theory', 'graph traversal']"
2252,225200,줄 세우기,13,"['graph theory', 'topological sorting']"
2253,225300,점프,12,['dynamic programming']
2254,225400,감옥 건설,17,"['convex hull', 'geometry', 'point in convex polygon check']"
2255,225500,트리 만들기,19,"['data structures', 'graph theory', 'greedy', 'minimum spanning tree', 'priority queue']"
2256,225600,젓가락,18,"['dynamic programming', 'sorting']"
2257,225700,화학식량,9,"['data structures', 'stack', 'string']"
2258,225800,정육점,12,"['greedy', 'sorting']"
2259,225900,두더지 잡기,14,"['dynamic programming', 'sorting']"
2260,226000,핵폭탄,0,[]
2261,226100,가장 가까운 두 점,19,"['divide and conquer', 'geometry', 'sweeping']"
2262,226200,토너먼트 만들기,12,['greedy']
2263,226300,트리의 순회,14,"['divide and conquer', 'recursion', 'tree']"
2264,226400,대칭 그림,14,['binary search']
2265,226500,거짓말쟁이,0,[]
2266,226600,금고 테스트,14,['dynamic programming']
2267,226700,Bus Timetable,0,[]
2268,226800,수들의 합 7,15,"['segment tree', 'data structures']"
2269,226900,Prevtree,0,[]
2270,227000,하노이 탑,14,"['mathematics', 'recursion']"
2271,227100,암호화 알고리즘의 약점,17,"['data structures', 'segment tree', 'sparse table']"
2272,227200,램프,19,"['ad-hoc', 'mathematics']"
2273,227300,줄 서기,13,"['floyd–warshall', 'graph theory']"
2274,227400,Conflicting Strings,15,['string']
2275,227500,트리의 높이 줄이기,15,"['greedy', 'tree']"
2276,227600,물 채우기,17,"['data structures', ""dijkstra's"", 'graph theory', 'graph traversal', 'priority queue']"
2277,227700,금고 털기,0,[]
2278,227800,그래프 복원,15,"['constructive', ""dijkstra's"", 'floyd–warshall', 'graph theory', 'greedy']"
2279,227900,사각형과 도형,18,"['geometry', 'prefix sum']"
2280,228000,정사각형과 점,0,[]
2281,228100,데스노트,12,['dynamic programming']
2282,228200,산맥 그리기,19,"['dynamic programming', 'geometry']"
2283,228300,구간 자르기,14,"['prefix sum', 'sweeping', 'two-pointer']"
2284,228400,레이스,17,"['data structures', 'dynamic programming', 'priority queue', 'segment tree', 'sorting']"
2285,228500,우체국,12,['greedy']
2286,228600,비선형 수열,0,[]
2287,228700,모노디지털 표현,14,"['data structures', 'dynamic programming', 'set / map by hashing', 'set / map by trees']"
2288,228800,격자의 분리자,11,[]
2290,229000,LCD Test,9,"['implementation', 'string']"
2291,229100,Sequence,13,['dynamic programming']
2292,229200,벌집,4,['mathematics']
2293,229300,동전 1,11,['dynamic programming']
2294,229400,동전 2,11,['dynamic programming']
2295,229500,세 수의 합,12,"['binary search', 'data structures', 'set / map by hashing', 'meet in the middle']"
2296,229600,건물짓기,12,['dynamic programming']
2297,229700,직각 이등변 삼각형,0,[]
2298,229800,Here-There,14,"['case work', 'implementation']"
2299,229900,수식 계산,0,[]
2300,230000,기지국,13,"['dynamic programming', 'sorting']"
2301,230100,마법 구슬,20,"['constructive', 'divide and conquer', 'mathematics']"
2302,230200,극장 좌석,10,['dynamic programming']
2303,230300,숫자 게임,6,"['bruteforcing', 'implementation']"
2304,230400,창고 다각형,9,"['bruteforcing', 'data structures', 'stack']"
2305,230500,자리 배치,15,['dynamic programming']
2306,230600,유전자,13,['dynamic programming']
2307,230700,도로검문,15,"[""dijkstra's"", 'graph theory']"
2309,230900,일곱 난쟁이,5,"['bruteforcing', 'sorting']"
2310,231000,어드벤처 게임,11,"['breadth-first search', 'depth-first search', 'graph theory', 'graph traversal']"
2311,231100,왕복 여행,19,"['maximum flow', 'minimum cost maximum flow']"
2312,231200,수 복원하기,8,"['mathematics', 'number theory', 'primality test', 'sieve of eratosthenes']"
2313,231300,보석 구매하기,10,"['dynamic programming', 'prefix sum']"
2314,231400,이세계 게임,12,"['breadth-first search', 'bitmask', 'graph theory', 'graph traversal']"
2315,231500,가로등 끄기,18,"['dynamic programming', 'prefix sum']"
2316,231600,도시 왕복하기 2,18,"['maximum flow', 'graph theory']"
2317,231700,결혼식,11,"['greedy', 'sorting']"
2318,231800,상사 찾기,17,"['value / coordinate compression', 'data structures', 'depth-first search', 'graph theory', 'graph traversal', 'segment tree', 'tree', 'set / map by trees']"
2319,231900,문자열 복원하기,16,['dynamic programming']
2320,232000,끝말잇기,15,"['bitmask', 'dynamic programming', 'dynamic programming using bitfield']"
2322,232200,아령,20,"['greedy', 'permutation cycle decomposition']"
2323,232300,강강술래,21,"['ad-hoc', 'constructive', 'graph theory']"
2324,232400,이진 행렬,20,"['breadth-first search', 'graph theory', 'graph traversal', 'heuristics']"
2325,232500,개코전쟁,16,"[""dijkstra's"", 'graph theory']"
2326,232600,최소 편집 문제 2,18,"['dynamic programming', 'string']"
2327,232700,말아톤,12,"['dynamic programming', 'greedy', 'sorting']"
2328,232800,그래프의 해시,16,"['arbitrary precision / big integers', 'graph theory', 'graph traversal', 'mathematics', 'number theory', 'primality test', 'sieve of eratosthenes']"
2329,232900,장애물 설계,16,"['arbitrary precision / big integers', 'dynamic programming']"
2330,233000,미생물 연구실,18,"['data structures', 'greedy', 'segment tree', 'set / map by trees']"
2331,233100,반복수열,7,"['implementation', 'mathematics']"
2332,233200,전화번호,11,"['backtracking', 'data structures', 'dynamic programming', 'stack', 'string']"
2333,233300,생존과 탈출,12,[]
2334,233400,대칭 그림2,19,"['bruteforcing', 'geometry', 'mathematics']"
2335,233500,농부,13,['dynamic programming']
2336,233600,굉장한 학생,19,"['data structures', 'segment tree']"
2337,233700,트리 자르기,19,"['dynamic programming', 'dynamic programming on trees', 'tree']"
2338,233800,긴자리 계산,1,"['arbitrary precision / big integers', 'arithmetic', 'mathematics']"
2339,233900,석판 자르기,15,['divide and conquer']
2340,234000,이진 수열 회전,0,[]
2341,234100,팩스 문제,12,['dynamic programming']
2342,234200,Dance Dance Revolution,13,['dynamic programming']
2343,234300,기타 레슨,10,"['binary search', 'parametric search']"
2344,234400,거울,12,"['bruteforcing', 'implementation', 'simulation']"
2345,234500,지뢰 제거,0,[]
2346,234600,풍선 터뜨리기,8,"['data structures', 'deque']"
2347,234700,거울2,23,['greedy']
2349,234900,무선 통신 기지국,7,"['geometry', 'implementation', 'pythagoras theorem']"
2350,235000,대운하,14,"['data structures', 'disjoint set']"
2351,235100,미지의 다각형,20,"['graph theory', 'graph traversal', 'greedy', 'mathematics']"
2352,235200,반도체 설계,14,"['binary search', 'longest increasing sequence in o(n log n)']"
2353,235300,오타,11,"['implementation', 'string']"
2354,235400,비교교환,13,[]
2355,235500,시그마,4,"['mathematics', 'arithmetic']"
2357,235700,최솟값과 최댓값,15,"['segment tree', 'data structures']"
2358,235800,평행선,7,"['data structures', 'set / map by hashing', 'sorting']"
2359,235900,드라이브,16,"['breadth-first search', 'data structures', 'depth-first search', 'disjoint set', 'graph theory', 'graph traversal', 'parametric search']"
2360,236000,Teleport,0,[]
2361,236100,정원,18,[]
2362,236200,탈출,19,"['maximum flow', 'max-flow min-cut theorem']"
2363,236300,약수부분수열,0,[]
2364,236400,담장 너머로,15,"['breadth-first search', 'graph theory', 'graph traversal']"
2365,236500,숫자판 만들기,18,"['binary search', 'maximum flow']"
2366,236600,이진트리 그리기,0,[]
2367,236700,파티,17,['maximum flow']
2369,236900,행렬의 부분합,15,"['bruteforcing', 'prefix sum']"
2370,237000,시장 선거 포스터,12,"['value / coordinate compression', 'implementation']"
2371,237100,파일 구별하기,9,"['bruteforcing', 'data structures', 'set / map by hashing']"
2373,237300,Fibonacci Game,20,"['dynamic programming', 'game theory', 'mathematics']"
2374,237400,같은 수로 만들기,12,"['data structures', 'greedy', 'stack']"
2375,237500,농구 골대 세우기,14,"['greedy', 'sorting']"
2376,237600,단말 정점들의 거리,16,"['constructive', 'implementation', 'tree']"
2378,237800,불필요한 수,13,"['combinatorics', 'mathematics', 'number theory', 'primality test', 'sieve of eratosthenes']"
2379,237900,트리 탐색하기,16,"['data structures', 'depth-first search', 'graph theory', 'graph traversal', 'stack', 'tree']"
2381,238100,최대 거리,13,"['ad-hoc', 'mathematics', 'sorting']"
2382,238200,키워드 매칭,0,[]
2383,238300,Ferries,0,[]
2384,238400,I’m a Frayed Knot,0,[]
2385,238500,Secret Sharing,18,"['greedy', 'sorting', 'string']"
2386,238600,도비의 영어 공부,4,"['bruteforcing', 'implementation', 'string']"
2388,238800,블록 쌓기,16,['greedy']
2389,238900,세상의 중심에서...,20,"['geometry', 'heuristics', 'minimum enclosing circle']"
2391,239100,Sascha,5,"['implementation', 'string']"
2392,239200,다각형의 분할,19,"['dynamic programming', 'mathematics']"
2394,239400,드라이브 투어,16,"['dynamic programming', 'graph theory', 'topological sorting']"
2395,239500,순열의 개수,13,['dynamic programming']
2396,239600,같은 길이 막대기 만들기,22,['backtracking']
2397,239700,보이는 정사각형,19,"['value / coordinate compression', 'geometry', 'sweeping']"
2398,239800,3인통화,15,"[""dijkstra's"", 'graph theory']"
2399,239900,거리의 합,4,"['implementation', 'mathematics']"
2401,240100,최대 문자열 붙여넣기,19,"['dynamic programming', 'knuth–morris–pratt', 'string']"
2402,240200,거짓말,0,[]
2403,240300,게시판 구멍 가리기,13,"['greedy', 'parametric search']"
2404,240400,단위 분수로 분할,10,"['backtracking', 'bruteforcing', 'mathematics']"
2405,240500,"세 수, 두 M",12,"['greedy', 'mathematics']"
2406,240600,안정적인 네트워크,13,"['graph theory', 'minimum spanning tree']"
2407,240700,조합,7,"['arbitrary precision / big integers', 'combinatorics', 'mathematics']"
2408,240800,큰 수 계산,4,"['arbitrary precision / big integers', 'arithmetic', 'implementation', 'mathematics']"
2409,240900,파이프 자르기,22,"['depth-first search', 'graph theory', 'graph traversal', 'heuristics']"
2410,241000,2의 멱수의 합,11,['dynamic programming']
2411,241100,아이템 먹기,12,['dynamic programming']
2412,241200,암벽 등반,13,"['breadth-first search', 'binary search', 'graph theory', 'graph traversal']"
2413,241300,비슷한 순열,14,['greedy']
2414,241400,게시판 구멍 막기,18,['bipartite matching']
2415,241500,직사각형,19,"['geometry', 'sorting']"
2416,241600,문,18,"['2-sat', 'graph theory', 'strongly connected component']"
2417,241700,정수 제곱근,7,"['binary search', 'mathematics']"
2418,241800,단어 격자,11,['dynamic programming']
2419,241900,사수아탕,20,['dynamic programming']
2420,242000,사파리월드,1,"['implementation', 'arithmetic', 'mathematics']"
2421,242100,저금통,11,"['dynamic programming', 'mathematics', 'number theory', 'primality test', 'sieve of eratosthenes']"
2422,242200,한윤정이 이탈리아에 가서 아이스크림을 사먹는데,7,['bruteforcing']
2423,242300,전구를 켜라,15,"['0-1 bfs', ""dijkstra's"", 'graph theory', 'graph traversal']"
2424,242400,부산의 해적,17,"['breadth-first search', 'graph theory', 'graph traversal', 'implementation', 'simulation']"
2425,242500,Lego,0,[]
2426,242600,세계적인 석유 재벌,20,"['binary search', 'data structures', 'segment tree with lazy propagation', 'segment tree']"
2427,242700,2012 지구 멸망,22,"['bruteforcing', 'greedy', 'mathematics']"
2428,242800,표절,8,"['binary search', 'sorting']"
2429,242900,길이,19,"['ad-hoc', 'geometry', 'area of a polygon']"
2430,243000,거울대칭트리 그래프,25,"['ad-hoc', 'graph theory', 'implementation', 'tree', 'tree isomorphism']"
2431,243100,신호 장애,20,"['binary search', 'greedy', 'mathematics']"
2432,243200,순위 정렬,24,"['dynamic programming', 'sorting']"
2433,243300,The Sound of Silence,16,"['data structures', 'deque', 'sliding window']"
2434,243400,점 연결하기,19,"['case work', 'exponentiation by squaring', 'mathematics']"
2435,243500,기상청 인턴 신현수,5,"['bruteforcing', 'prefix sum']"
2436,243600,공약수,11,"['bruteforcing', 'euclidean algorithm', 'mathematics', 'number theory']"
2437,243700,저울,14,"['greedy', 'sorting']"
2438,243800,별 찍기 - 1,1,['implementation']
2439,243900,별 찍기 - 2,2,['implementation']
2440,244000,별 찍기 - 3,2,['implementation']
2441,244100,별 찍기 - 4,3,['implementation']
2442,244200,별 찍기 - 5,3,['implementation']
2443,244300,별 찍기 - 6,3,['implementation']
2444,244400,별 찍기 - 7,3,['implementation']
2445,244500,별 찍기 - 8,3,['implementation']
2446,244600,별 찍기 - 9,3,['implementation']
2447,244700,별 찍기 - 10,10,"['divide and conquer', 'recursion']"
2448,244800,별 찍기 - 11,12,['recursion']
2449,244900,전구,17,['dynamic programming']
2450,245000,모양 정돈,14,"['bruteforcing', 'greedy', 'implementation']"
2451,245100,모둠,17,"['dynamic programming', 'prefix sum']"
2452,245200,그리드 게임,20,"['breadth-first search', 'graph theory', 'graph traversal']"
2453,245300,부서 배치,19,"['data structures', 'depth-first search', 'disjoint set', 'dynamic programming', 'graph theory', 'graph traversal']"
2454,245400,트리 분할,19,"['dynamic programming', 'dynamic programming on trees', 'greedy', 'tree']"
2455,245500,지능형 기차,3,"['arithmetic', 'implementation', 'mathematics']"
2456,245600,나는 학급회장이다,5,"['case work', 'implementation']"
2457,245700,공주님의 정원,13,"['greedy', 'sorting']"
2458,245800,키 순서,12,"['floyd–warshall', 'graph theory', 'graph traversal']"
2459,245900,철사 자르기,12,['implementation']
2460,246000,지능형 기차 2,3,"['arithmetic', 'implementation', 'mathematics']"
2461,246100,대표 선수,14,"['data structures', 'two-pointer']"
2462,246200,보도블록,17,[]
2463,246300,비용,16,"['data structures', 'disjoint set']"
2464,246400,비밀번호,14,"['bitmask', 'greedy', 'mathematics']"
2465,246500,줄 세우기,18,"['data structures', 'segment tree']"
2466,246600,책장,22,"['binary search', 'data structures', 'deque', 'dynamic programming', 'dynamic programming using a deque', 'parametric search']"
2467,246700,용액,11,"['binary search', 'two-pointer']"
2468,246800,안전 영역,10,"['breadth-first search', 'bruteforcing', 'depth-first search', 'graph theory', 'graph traversal']"
2469,246900,사다리 타기,11,"['implementation', 'string']"
2470,247000,두 용액,11,"['binary search', 'sorting', 'two-pointer']"
2471,247100,모빌 이진수,19,"['data structures', 'priority queue', 'set / map by trees']"
2472,247200,체인점,20,"['data structures', ""dijkstra's"", 'graph theory', 'segment tree']"
2473,247300,세 용액,13,"['binary search', 'sorting', 'two-pointer']"
2474,247400,교차 선분,19,['greedy']
2475,247500,검증수,1,"['implementation', 'arithmetic', 'mathematics']"
2476,247600,주사위 게임,3,"['implementation', 'mathematics']"
2477,247700,참외밭,8,"['geometry', 'implementation', 'mathematics']"
2478,247800,자물쇠,15,"['implementation', 'simulation']"
2479,247900,경로 찾기,12,"['breadth-first search', 'graph theory', 'graph traversal']"
2480,248000,주사위 세개,2,"['arithmetic', 'mathematics']"
2481,248100,해밍 경로,14,"['breadth-first search', 'binary search', 'graph theory', 'graph traversal']"
2482,248200,색상환,12,['dynamic programming']
2483,248300,병원,25,"['depth-first search', 'graph theory', 'graph traversal', 'greedy', 'tree']"
2484,248400,주사위 네개,4,"['case work', 'implementation', 'mathematics']"
2485,248500,가로수,7,"['euclidean algorithm', 'mathematics', 'number theory']"
2486,248600,그레이 코드,20,['constructive']
2487,248700,섞기 수열,12,"['euclidean algorithm', 'mathematics', 'number theory', 'permutation cycle decomposition']"
2488,248800,줄다리기,0,"['dynamic programming', 'parametric search', 'prefix sum']"
2489,248900,응급센터,25,"['ad-hoc', 'graph theory', 'greedy', 'implementation', 'tree']"
2490,249000,윷놀이,3,['implementation']
2491,249100,수열,7,"['dynamic programming', 'implementation']"
2492,249200,보석,13,"['bruteforcing', 'sliding window']"
2493,249300,탑,11,"['data structures', 'stack']"
2494,249400,숫자 맞추기,16,['dynamic programming']
2495,249500,연속구간,4,['string']
2496,249600,금강석,18,"['bruteforcing', 'geometry']"
2497,249700,횡단도로,17,[]
2498,249800,중앙문자열,18,"['case work', 'greedy']"
2499,249900,의좋은 형제,15,"['dynamic programming', 'knapsack']"
2500,250000,복불복,19,"['exponentiation by squaring', 'mathematics']"
2501,250100,약수 구하기,3,"['bruteforcing', 'mathematics']"
2502,250200,떡 먹는 호랑이,9,"['bruteforcing', 'dynamic programming', 'mathematics']"
2503,250300,숫자 야구,8,"['bruteforcing', 'implementation']"
2504,250400,괄호의 값,10,"['data structures', 'implementation', 'stack']"
2505,250500,두 번 뒤집기,16,"['ad-hoc', 'implementation']"
2506,250600,점수계산,3,"['arithmetic', 'implementation', 'mathematics']"
2507,250700,공주 구하기,18,['dynamic programming']
2508,250800,사탕 박사 고창영,5,"['bruteforcing', 'implementation']"
2509,250900,쉬운 매췽,9,[]
2510,251000,어려운 매췽,0,[]
2511,251100,카드놀이,4,['implementation']
2512,251200,예산,8,"['binary search', 'parametric search']"
2513,251300,통학버스,13,"['greedy', 'sorting']"
2514,251400,자동분무기,17,"['implementation', 'mathematics']"
2515,251500,전시장,14,"['binary search', 'dynamic programming', 'sorting']"
2516,251600,원숭이,17,"['constructive', 'implementation']"
2517,251700,달리기,17,"['value / coordinate compression', 'data structures', 'segment tree']"
2518,251800,회전 테이블,16,['dynamic programming']
2519,251900,막대기,21,"['2-sat', 'geometry', 'graph theory', 'line segment intersection check', 'strongly connected component']"
2520,252000,팬케이크 사랑,4,"['arithmetic', 'implementation', 'mathematics']"
2521,252100,팬케이크 사랑 2,0,[]
2522,252200,별 찍기 - 12,3,['implementation']
2523,252300,별 찍기 - 13,3,['implementation']
2524,252400,희원이의 뉴욕 생활,11,['geometry']
2525,252500,오븐 시계,3,"['arithmetic', 'mathematics']"
2526,252600,싸이클,5,['implementation']
2527,252700,직사각형,9,"['case work', 'geometry', 'mathematics']"
2528,252800,사다리,13,"['implementation', 'mathematics', 'simulation']"
2529,252900,부등호,10,"['backtracking', 'bruteforcing']"
2530,253000,인공지능 시계,2,"['arithmetic', 'mathematics']"
2531,253100,회전 초밥,10,"['bruteforcing', 'two-pointer']"
