PROBLEM_ID,PROBLEM_HASH,PROBLEM_TITLE,PROBLEM_LEVEL,PROBLEM_TAGS
4589,458900,Gnome Sequencing,2,['implementation']
4590,459000,DuLL,0,[]
4591,459100,Black Vienna,0,[]
4592,459200,중복을 없애자,4,['implementation']
4593,459300,"Rock, Paper, Scissors",4,"['implementation', 'string']"
4594,459400,A to Z Numerals,0,[]
4595,459500,Cell Towers,0,[]
4596,459600,RIPOFF,11,['dynamic programming']
4597,459700,패리티,4,"['implementation', 'string']"
4598,459800,Lampyridae Teleportae,6,"['geometry', 'implementation', 'simulation']"
4599,459900,Hex Tile Equations,0,[]
4600,460000,정글의 법칙,9,['implementation']
4601,460100,Bulletin Board,0,[]
4602,460200,Serial Numbers,16,"['bruteforcing', 'case work', 'implementation', 'simulation']"
4603,460300,Line & Circle Maze,18,"['floyd–warshall', 'geometry', 'graph theory', 'implementation']"
4604,460400,Steganography,6,"['bitmask', 'implementation', 'parsing', 'string']"
4605,460500,Typesetting,0,[]
4606,460600,The Seven Percent Solution,4,"['implementation', 'string']"
4607,460700,Slink,22,['implementation']
4608,460800,Persistent Bits,8,"['bitmask', 'implementation']"
4609,460900,Here We Go(relians) Again,11,"[""dijkstra's"", 'graph theory', 'parsing', 'string']"
4610,461000,Electronic Document Security,0,[]
4611,461100,Guard,0,[]
4612,461200,Rock Skipping,8,['bruteforcing']
4613,461300,Quicksum,4,"['implementation', 'string']"
4614,461400,Linear Pachinko,8,"['implementation', 'mathematics', 'probability theory', 'simulation']"
4615,461500,Power cables to sewer pipes,0,[]
4616,461600,Falling Ice,0,[]
4617,461700,Frugal Search,0,[]
4618,461800,Go Go Gorelians,12,"['breadth-first search', 'bruteforcing', 'depth-first search', 'geometry', 'geometry; 3d', 'graph theory', 'graph traversal', 'tree']"
4619,461900,루트,3,"['bruteforcing', 'mathematics']"
4620,462000,Pascal's Travels,9,['dynamic programming']
4621,462100,Overflowing Bookshelf,0,[]
4622,462200,Connect,0,[]
4623,462300,Copier Reduction,3,"['arithmetic', 'mathematics']"
4624,462400,Time to Graduate,0,[]
4625,462500,Painter,11,"['data structures', 'greedy', 'implementation', 'priority queue', 'simulation']"
4626,462600,가글,9,"['mathematics', 'number theory']"
4627,462700,뛰어라 도마뱀,18,['maximum flow']
4628,462800,Netiquette,7,"['implementation', 'string']"
4629,462900,Get Them All,0,[]
4630,463000,Triangle Cuts,0,[]
4631,463100,Symmetric Order,5,"['implementation', 'string']"
4632,463200,Flow Layout,9,"['implementation', 'simulation']"
4633,463300,Permutation Code,0,[]
4634,463400,Ink Blots,0,[]
4635,463500,Speed Limit,3,"['arithmetic', 'implementation', 'mathematics']"
4636,463600,Clay Bully,4,"['arithmetic', 'implementation', 'mathematics', 'string']"
4637,463700,Robots,12,['greedy']
4638,463800,Bright Bracelet,17,"['bitmask', 'dynamic programming', 'dynamic programming using bitfield']"
4639,463900,Treadmill,9,"['implementation', 'simulation']"
4640,464000,Data Mining?,12,"['breadth-first search', 'bruteforcing', 'depth-first search', 'graph theory', 'graph traversal', 'implementation', 'simulation']"
4641,464100,Doubles,5,"['bruteforcing', 'implementation']"
4642,464200,Fax Regions,21,"['case work', 'data structures', 'disjoint set', 'dynamic programming', 'dynamic programming using connection profile', 'queue']"
4643,464300,Tournament Brackets,17,"['greedy', 'implementation']"
4644,464400,"Programmer, Rank Thyself",8,"['implementation', 'mathematics', 'sorting']"
4645,464500,힐베르트 곡선,18,"['divide and conquer', 'dynamic programming', 'recursion']"
4646,464600,Magnificent Meatballs,4,"['implementation', 'mathematics']"
4647,464700,Safecracker,6,['bruteforcing']
4648,464800,Oil Pipeline,13,"['bruteforcing', 'implementation']"
4649,464900,Tanning Salon,6,"['bitmask', 'data structures', 'set / map by hashing', 'implementation', 'simulation']"
4650,465000,Jungle Roads,12,"['graph theory', 'minimum spanning tree']"
4651,465100,Transmitters,12,"['bruteforcing', 'geometry']"
4652,465200,W's Cipher,9,"['implementation', 'string']"
4653,465300,Split Windows,14,"['implementation', 'recursion', 'tree']"
4654,465400,Index Generation,15,"['implementation', 'parsing', 'sorting', 'string']"
4655,465500,Hangover,3,['mathematics']
4656,465600,Double Vision,10,"['bruteforcing', 'implementation', 'string']"
4657,465700,Image Perimeters,12,"['breadth-first search', 'depth-first search', 'graph theory', 'graph traversal']"
4658,465800,삼각형 게임,11,"['backtracking', 'bruteforcing']"
4659,465900,비밀번호 발음하기,6,"['implementation', 'string']"
4660,466000,Colorville,8,"['implementation', 'simulation']"
4661,466100,Falling Leaves,10,"['implementation', 'tree']"
4662,466200,Edge Detection,16,"['binary search', 'data structures', 'greedy', 'set / map by hashing', 'implementation']"
4663,466300,Instruens Fabulam,14,"['implementation', 'parsing', 'string']"
4664,466400,Find the Winning Move,15,"['data structures', 'dynamic programming', 'game theory', 'set / map by hashing']"
4665,466500,Myacm Triangles,13,"['bruteforcing', 'geometry', 'point in convex polygon check', 'area of a polygon']"
4666,466600,Exchange Rates,15,"['breadth-first search', 'depth-first search', 'euclidean algorithm', 'graph theory', 'graph traversal', 'mathematics', 'number theory']"
4667,466700,Loansome Car Buyer,9,"['implementation', 'mathematics', 'simulation']"
4668,466800,Automatic Editing,8,"['implementation', 'string']"
4669,466900,Robot Motion,10,"['implementation', 'simulation']"
4670,467000,Booklet Printing,6,['implementation']
4671,467100,Finding Rectangles,13,"['bruteforcing', 'geometry']"
4672,467200,Don't Get Rooked,11,"['backtracking', 'breadth-first search', 'bruteforcing', 'graph theory', 'graph traversal']"
4673,467300,셀프 넘버,6,"['bruteforcing', 'implementation', 'mathematics']"
4674,467400,Do the Untwist,7,"['bruteforcing', 'mathematics', 'string']"
4675,467500,Word Amalgamation,5,"['bruteforcing', 'data structures', 'sorting', 'string', 'set / map by trees']"
4676,467600,Haiku Review,7,"['implementation', 'string']"
4677,467700,Oil Deposits,9,"['breadth-first search', 'depth-first search', 'graph theory', 'graph traversal']"
4678,467800,Skew Binary,4,"['arithmetic', 'implementation', 'mathematics', 'string']"
4679,467900,The Snail,6,"['implementation', 'simulation']"
4680,468000,Sum It Up,9,"['backtracking', 'bruteforcing']"
4681,468100,WIMP,18,"['implementation', 'simulation']"
4682,468200,Polynomial Showdown,5,"['case work', 'implementation']"
4683,468300,The Doors,15,"['bruteforcing', ""dijkstra's"", 'dynamic programming', 'geometry', 'graph theory', 'implementation']"
4684,468400,Mapmaker,11,"['data structures', 'set / map by hashing', 'implementation', 'mathematics']"
4685,468500,Board Silly,0,[]
4686,468600,Equation Elation,12,"['implementation', 'mathematics', 'parsing', 'string']"
4687,468700,Wheeler Caravans,10,"['implementation', 'mathematics']"
4688,468800,Another Puzzling Problem,12,"['backtracking', 'implementation']"
4689,468900,Basically Speaking,6,[]
4690,469000,완전 세제곱,3,"['bruteforcing', 'implementation', 'mathematics', 'precomputation']"
4691,469100,DNA Translation,10,"['bruteforcing', 'implementation', 'precomputation', 'string']"
4692,469200,Galactic Import,11,"['breadth-first search', 'graph theory', 'graph traversal', 'implementation', 'mathematics']"
4693,469300,Mark-up,11,"['implementation', 'parsing', 'string']"
4694,469400,A Puzzling Problem,12,"['backtracking', 'bruteforcing', 'implementation']"
4695,469500,Letter Sequence Analysis,8,"['data structures', 'implementation', 'sorting', 'string', 'set / map by trees']"
4696,469600,St. Ives,2,"['arithmetic', 'mathematics']"
4697,469700,Fifty Coats of Gray,5,"['arithmetic', 'geometry', 'geometry; 3d', 'implementation', 'mathematics']"
4698,469800,부품 테스트,0,[]
4699,469900,Collision Detection,0,[]
4700,470000,Dueling Philosophers Problem,14,[]
4701,470100,Party Games,18,[]
4702,470200,Funhouse,0,[]
4703,470300,그림의 추측,19,"['constructive', 'mathematics', 'number theory']"
4704,470400,Tsunami,0,[]
4705,470500,Roaming Romans,4,[]
4706,470600,쌍둥이 역설,3,"['arithmetic', 'mathematics']"
4707,470700,"Raggedy, Raggedy",0,[]
4708,470800,AAAA,5,[]
4709,470900,Thunk and Plunk,0,[]
4710,471000,Losers Are Winners,0,[]
4711,471100,Line of Sight,0,[]
4712,471200,Stained Glass,0,[]
4713,471300,Road Rally,0,[]
4714,471400,Lunacy,2,"['arithmetic', 'implementation', 'mathematics']"
4715,471500,Two Mountaineers,0,[]
4716,471600,풍선,15,"['greedy', 'sorting']"
4717,471700,Selling Cells,0,[]
4718,471800,Not One Bit More,18,"['bitmask', 'dynamic programming', 'mathematics']"
4719,471900,Abstract Extract,0,[]
4720,472000,Roller Coaster,0,[]
4721,472100,Spy Cam,0,[]
4722,472200,Underground Cables,13,"['graph theory', 'minimum spanning tree']"
4723,472300,Parlay Wagering,0,[]
4724,472400,Extended Manhattan Distance,0,[]
4725,472500,Stringer,0,[]
4726,472600,Word ladder,0,[]
4727,472700,Close Enough Computations,4,['mathematics']
4728,472800,I-Soar,0,[]
4729,472900,"Trie, Again Trie",0,[]
4730,473000,Stems Sell,0,[]
4731,473100,Signal Strength,0,[]
4732,473200,조옮김,5,['implementation']
4733,473300,Mobiles Alabama,0,[]
4734,473400,Out of Sight,0,[]
4735,473500,Witness Redaction Plan,0,[]
4736,473600,Safety in Alchemy,0,[]
4737,473700,Potholes,0,[]
4738,473800,Bulls and Cows,0,[]
4739,473900,The Turn of the Shrew,0,[]
4740,474000,"거울, 오! 거울",3,"['implementation', 'string']"
4741,474100,Enigmatic Travel,0,[]
4742,474200,Crosswords Insider,0,[]
4743,474300,Doors and Penguins,0,[]
4744,474400,Gypsy Moths,0,[]
4745,474500,Marbles in Three Baskets,0,[]
4746,474600,Generic Units Conversion,0,[]
4747,474700,Zoned Out,0,[]
4748,474800,Shrew-ology,0,[]
4749,474900,Take Your Vitamins,5,"['arithmetic', 'implementation', 'mathematics', 'parsing', 'string']"
4751,475100,Extrusion,0,[]
4752,475200,HTML 에디터,16,"['parsing', 'string']"
4753,475300,Mobiles,0,[]
4754,475400,Context-Free Clock,0,[]
4755,475500,Right-Hand Rule,0,[]
4756,475600,WordStack,0,[]
4757,475700,A Contesting Decision,4,"['implementation', 'simulation', 'string']"
4758,475800,Filling Out the Team,3,['implementation']
4759,475900,Auctions R Us,0,[]
4760,476000,GHOST,0,[]
4761,476100,Doggone Moles,0,[]
4762,476200,Line of Sight,13,['geometry']
4763,476300,Tangled in Cables,12,"['graph theory', 'minimum spanning tree']"
4764,476400,"All Roads Lead to Albuquerque, er, Rome",0,[]
4765,476500,Balanced Budget Initiative,0,[]
4766,476600,일반 화학 실험,3,"['arithmetic', 'mathematics']"
4771,477100,아름다운 삼각형,0,[]
4773,477300,Reverse Roman Notation,0,[]
4774,477400,Financial Management,7,[]
4775,477500,Spelling Be,6,"['data structures', 'set / map by hashing', 'string', 'set / map by trees']"
4776,477600,Apply a Cold Compress,0,[]
4777,477700,A Baron Landscape,0,[]
4778,477800,In Defence of a Garden,0,[]
4779,477900,칸토어 집합,8,"['divide and conquer', 'recursion']"
4780,478000,Chambers Ceramic Conundrum,0,[]
4781,478100,사탕 가게,12,"['dynamic programming', 'knapsack']"
4782,478200,분수 뺄셈,14,"['euclidean algorithm', 'mathematics', 'number theory']"
4784,478400,Unhappy Numbers,19,['dynamic programming']
4785,478500,Walls,0,[]
4786,478600,CosmoCraft,27,['greedy']
4787,478700,Covered Walkway,0,[]
4788,478800,Double Dealing,15,"['combinatorics', 'mathematics', 'permutation cycle decomposition']"
4789,478900,The End of the World,17,"['dynamic programming', 'mathematics']"
4790,479000,Estimation,19,"['data structures', 'dynamic programming', 'priority queue']"
4791,479100,Juggler,0,[]
4792,479200,레드 블루 스패닝 트리,18,"['data structures', 'disjoint set', 'graph theory', 'minimum spanning tree']"
4793,479300,The Red Gem,22,['geometry']
4794,479400,Science!,24,"['bipartite matching', 'maximum flow']"
4795,479500,The Worm in the Apple,25,"['convex hull', 'geometry', 'geometry; 3d']"
4796,479600,캠핑,5,"['greedy', 'mathematics']"
4797,479700,화학,14,"['implementation', 'parsing', 'string']"
4798,479800,등차수열에 관한 디리클레의 정리,20,"['extended euclidean algorithm', 'mathematics', 'number theory', 'primality test', 'sieve of eratosthenes']"
4799,479900,Fuel Stops,13,[]
4800,480000,대충 정렬,17,"['bitmask', 'bruteforcing', 'dynamic programming', 'dynamic programming using bitfield']"
4801,480100,Nine,6,"['bruteforcing', 'case work', 'implementation', 'string']"
4802,480200,함수 오버로딩,20,"['ad-hoc', 'dynamic programming', 'dynamic programming on trees', 'implementation', 'parsing', 'string', 'tree']"
4803,480300,트리,12,"['data structures', 'depth-first search', 'disjoint set', 'graph theory', 'graph traversal', 'tree']"
4804,480400,Catching Shade in Flatland,14,['geometry']
4805,480500,Emergency Room,0,[]
4806,480600,줄 세기,3,['implementation']
4807,480700,Iterated Difference,4,"['implementation', 'simulation']"
4808,480800,Shape Number,0,[]
4809,480900,Stock Prices,6,"['implementation', 'sorting']"
4810,481000,Contour Tracing,11,"['depth-first search', 'graph theory', 'graph traversal', 'implementation']"
4811,481100,알약,12,['dynamic programming']
4812,481200,Robot Navigation,12,"['breadth-first search', 'graph theory', 'graph traversal']"
4813,481300,User Names,0,[]
4814,481400,Citizenship Application,15,"['case work', 'implementation']"
4815,481500,Wealthy Family,0,[]
4816,481600,Supply Mission,0,[]
4817,481700,괄호,15,"['parsing', 'string']"
4818,481800,Ropes,5,"['arithmetic', 'implementation', 'mathematics']"
4819,481900,Chain Code,0,[]
4820,482000,Task,0,[]
4821,482100,페이지 세기,6,"['implementation', 'parsing', 'string']"
4822,482200,축구,14,"['backtracking', 'bruteforcing', 'data structures', 'set / map by hashing', 'implementation', 'sorting', 'string']"
4823,482300,Railroad,0,[]
4824,482400,Post Office,4,"['case work', 'implementation']"
4825,482500,Aronson,0,[]
4826,482600,Range,4,"['arithmetic', 'implementation', 'mathematics', 'simulation']"
4827,482700,Coverage,0,[]
4828,482800,XML,17,"['data structures', 'implementation', 'parsing', 'regular expression', 'stack', 'string']"
4829,482900,Clickomania,13,['dynamic programming']
4830,483000,Balance,8,"['implementation', 'mathematics', 'simulation']"
4831,483100,Resistors,0,[]
4832,483200,Shuffling,0,[]
4833,483300,Papa,0,[]
4834,483400,Wax,0,[]
4835,483500,Walk in the Park,15,"['data structures', 'precomputation', 'sorting']"
4836,483600,춤,7,"['implementation', 'parsing', 'string']"
4837,483700,Trucking,0,[]
4838,483800,When,20,"['parsing', 'string']"
4839,483900,소진법,7,"['implementation', 'mathematics', 'number theory', 'primality test']"
4840,484000,Tree Grafting,15,"['depth-first search', 'dynamic programming', 'dynamic programming on trees', 'graph theory', 'graph traversal', 'tree']"
4841,484100,Look and Say,4,"['implementation', 'string']"
4842,484200,Server Relocation,13,"['breadth-first search', ""dijkstra's"", 'graph theory', 'graph traversal']"
4843,484300,Coin Toss,13,"['geometry', 'implementation', 'mathematics', 'probability theory']"
4844,484400,Vacation Rentals,15,"['0-1 bfs', ""dijkstra's"", 'graph theory']"
4845,484500,Baseball,16,"['implementation', 'simulation']"
4846,484600,Team Work,0,[]
4847,484700,Wavelet Compression,0,[]
4848,484800,집합 숫자 표기법,9,"['data structures', 'dynamic programming', 'string']"
4849,484900,Bridge Bidding,14,['implementation']
4850,485000,Baskets of Gold Coins,3,"['arithmetic', 'mathematics']"
4851,485100,Toothpick Arithmetic,15,"['dynamic programming', 'mathematics', 'number theory']"
4852,485200,Winter Festival,9,"['data structures', 'depth-first search', 'graph theory', 'graph traversal', 'string', 'set / map by trees']"
4853,485300,Knots,9,"['combinatorics', 'mathematics']"
4854,485400,String Equations,0,[]
4855,485500,Tire Dimensions,0,[]
4856,485600,Random Walk,0,[]
4857,485700,Paint Mix,0,[]
4858,485800,Open and Close,0,[]
4860,486000,Smallest Difference,10,['bruteforcing']
4861,486100,Faulty Odometer,7,"['mathematics', 'number theory']"
4862,486200,마지막 자리,18,"['euler totient function', 'exponentiation by squaring', 'mathematics', 'number theory']"
4863,486300,Suit Distribution,9,"['combinatorics', 'mathematics', 'probability theory']"
4864,486400,Gold Coins,4,"['arithmetic', 'implementation', 'mathematics']"
4865,486500,Shortest Prefixes,7,"['bruteforcing', 'string']"
4866,486600,Squares,13,"['bruteforcing', 'data structures', 'geometry', 'set / map by hashing']"
4868,486800,Mix and Build,14,"['bruteforcing', 'dynamic programming', 'graph theory', 'graph traversal', 'implementation']"
4869,486900,Blackjack,5,"['implementation', 'mathematics', 'probability theory']"
4872,487200,SPIN,5,"['implementation', 'string']"
4873,487300,SHAKE,0,[]
4874,487400,TOYS,0,[]
4875,487500,COMPRESS,8,"['mathematics', 'string']"
4876,487600,SHEET,0,[]
4877,487700,GYM,6,"['mathematics', 'probability theory']"
4878,487800,PLANKS,0,[]
4879,487900,PERMS,12,"['dynamic programming', 'mathematics']"
4880,488000,다음수,3,"['arithmetic', 'mathematics']"
4881,488100,자리수의 제곱,6,"['bruteforcing', 'implementation']"
4882,488200,정규형,13,"['data structures', 'stack', 'tree']"
4883,488300,삼각 그래프,10,['dynamic programming']
4884,488400,FIFA 월드컵,6,"['arithmetic', 'mathematics']"
4885,488500,월드 오브 큐브,0,[]
4886,488600,나이트 이야기,0,[]
4887,488700,Jumping Beans,0,[]
4888,488800,문시티 건설,15,"['bruteforcing', 'geometry', 'line segment intersection check', 'travelling salesman problem']"
4889,488900,안정적인 문자열,10,"['data structures', 'greedy', 'stack', 'string']"
4890,489000,"Tiles of Tetris, NOT!",4,"['euclidean algorithm', 'mathematics', 'number theory']"
4891,489100,Not So Flat After All,8,['mathematics']
4892,489200,숫자 맞추기 게임,3,"['arithmetic', 'implementation', 'mathematics']"
4893,489300,Hop — Don’t Walk!,14,"['breadth-first search', 'graph theory', 'graph traversal']"
4894,489400,Air Strike,14,[]
4895,489500,Stock Chase,0,[]
4896,489600,땅 나누기,0,[]
4897,489700,Kind of a Blur,0,[]
4898,489800,National Treasures,0,[]
4899,489900,Tobo or not Tobo,13,"['breadth-first search', 'data structures', 'graph theory', 'graph traversal', 'set / map by hashing', 'implementation']"
4900,490000,7 더하기,9,"['implementation', 'string']"
4901,490100,Match Maker,0,[]
4902,490200,삼각형의 값,14,"['bruteforcing', 'implementation', 'mathematics', 'prefix sum', 'recursion']"
4903,490300,Relax! It’s just a game,5,"['combinatorics', 'mathematics']"
4904,490400,Einbahnstrasse,0,[]
4905,490500,Think I’ll Buy Me a Football Team,10,['constructive']
4906,490600,Musical Chairs,15,"['dynamic programming', 'mathematics']"
4907,490700,월쉬 행렬,13,"['bitmask', 'divide and conquer', 'mathematics']"
4908,490800,A Day at the Races,10,['sorting']
4909,490900,Judging Olympia,3,"['arithmetic', 'implementation', 'mathematics']"
4910,491000,Hide That Number,8,"['implementation', 'mathematics', 'string']"
4911,491100,Rotating Rings,7,[]
4912,491200,A Tale from the Dark Side of The Moon,6,"['implementation', 'string']"
4913,491300,페르마의 크리스마스 정리,12,"['mathematics', 'number theory', 'prefix sum', 'primality test', 'sieve of eratosthenes']"
4914,491400,Incidental Points,0,[]
4915,491500,Let’s Go to the Movies,0,[]
4916,491600,The Writer's Club,0,[]
4917,491700,Moving Sticks,0,[]
4918,491800,Jonny Hates Math,0,[]
4919,491900,Being Smarty!,9,"['implementation', 'mathematics', 'parsing', 'string']"
4920,492000,테트리스 게임,11,"['bruteforcing', 'implementation']"
4921,492100,나무 블록,7,"['data structures', 'implementation', 'simulation', 'stack']"
4922,492200,Walk Like an Egyptian,3,"['implementation', 'mathematics']"
4923,492300,The Great Sahara,8,"['implementation', 'mathematics']"
4924,492400,정수론 싫어,16,"['mathematics', 'number theory', 'prefix sum', 'primality test', 'sieve of eratosthenes']"
4925,492500,Minimum Spanning Tree,0,[]
4926,492600,A-to-Z,0,[]
4927,492700,Casting Out Nines,5,"['arithmetic', 'implementation', 'mathematics', 'parsing', 'string']"
4928,492800,The Earth is Flat!,12,"['data structures', 'stack', 'string']"
4929,492900,수열 걷기,10,['implementation']
4930,493000,Alpha of Degree k,0,[]
4931,493100,큐 소트,0,[]
4932,493200,Still Johnny Can’t Add,5,"['arithmetic', 'implementation', 'mathematics']"
4933,493300,뉴턴의 사과,14,"['data structures', 'stack', 'tree']"
4934,493400,The Euclidian Clock,5,['geometry']
4935,493500,Chop Ahoy! Revisited!,10,['backtracking']
4936,493600,What’s your Logo?,16,"['data structures', 'euler characteristic (χ=v-e+f)', 'geometry']"
4937,493700,It’s All About Three,9,"['mathematics', 'number theory']"
4938,493800,Gift from the Goddess of Programming,10,"['implementation', 'simulation']"
4939,493900,The Sorcerer’s Donut,10,"['bruteforcing', 'data structures', 'set / map by hashing', 'implementation', 'string']"
4940,494000,Weaker than Planned,0,[]
4941,494100,Long Distance Taxi,16,"['data structures', ""dijkstra's"", 'graph theory', 'set / map by hashing']"
4942,494200,Driving an Icosahedral Rover,0,[]
4943,494300,City Merger,17,"['bitmask', 'dynamic programming', 'dynamic programming using bitfield', 'greedy', 'string']"
4944,494400,Captain Q’s Treasure,0,[]
4945,494500,ASCII Expression,0,[]
4946,494600,Encircling Circles,0,[]
4947,494700,Round Trip,0,[]
4948,494800,베르트랑 공준,8,"['mathematics', 'number theory', 'primality test', 'sieve of eratosthenes']"
4949,494900,균형잡힌 세상,7,"['data structures', 'stack', 'string']"
4950,495000,Identically Colored Panels Connection,12,"['backtracking', 'breadth-first search', 'bruteforcing', 'depth-first search', 'graph theory', 'graph traversal', 'implementation', 'simulation']"
4951,495100,"And Then, How Many Are There?",17,"['bitmask', 'dynamic programming', 'dynamic programming using bitfield']"
4952,495200,Planning Rolling Blackouts,14,['dynamic programming']
4953,495300,Watchdog Corporation,0,[]
4954,495400,A Broken Door,18,[]
4955,495500,Pablo Squarson's Headache,6,['implementation']
4956,495600,Amazing Mazes,11,"['breadth-first search', 'bitmask', 'graph theory', 'graph traversal']"
4957,495700,Pollock's conjecture,10,['dynamic programming']
4962,496200,Next Mayor,6,"['implementation', 'simulation']"
4963,496300,섬의 개수,9,"['graph theory', 'graph traversal', 'breadth-first search', 'depth-first search']"
4964,496400,단어 덧셈,12,"['backtracking', 'bruteforcing', 'mathematics', 'string']"
4965,496500,Discrete Speed,16,"[""dijkstra's"", 'graph theory']"
4966,496600,Cards,17,"['bipartite matching', 'euclidean algorithm', 'mathematics', 'number theory']"
4967,496700,Tighten Up!,0,[]
4968,496800,Equal Total Scores,5,"['bruteforcing', 'implementation', 'mathematics']"
4969,496900,월요일-토요일,10,"['mathematics', 'number theory', 'primality test', 'sieve of eratosthenes']"
4970,497000,디지털 회로 개론,12,"['bruteforcing', 'data structures', 'parsing', 'stack', 'string']"
4971,497100,Twirling Robot,15,"[""dijkstra's"", 'graph theory']"
4972,497200,Roll-A-Big-Ball,17,"['geometry', 'line segment intersection check', 'parametric search']"
4973,497300,ICPC: Intelligent Congruent Partition of Chocolate,0,[]
4974,497400,ICPC Score Totalizer Software,4,"['arithmetic', 'implementation', 'mathematics']"
4975,497500,Analyzing Login/Logout Records,8,"['implementation', 'simulation']"
4976,497600,Cut the Cake,11,"['implementation', 'simulation']"
4977,497700,Cliff Climbing,15,"[""dijkstra's"", 'graph theory', 'implementation']"
4978,497800,Twirl Around,0,[]
4979,497900,Dr. Podboq or: How We Became Asymmetric,0,[]
4980,498000,Dirichlet's Theorem on Arithmetic Progressions,7,"['bruteforcing', 'mathematics', 'number theory', 'primality test']"
4981,498100,Organize Your Train part II,7,"['bruteforcing', 'data structures', 'set / map by hashing', 'string']"
4982,498200,Hexerpents of Hexwamp,0,[]
4983,498300,Curling 2.0,11,"['backtracking', 'bruteforcing', 'depth-first search', 'graph theory', 'graph traversal', 'implementation', 'simulation']"
4984,498400,The Genome Database of All Space Life,17,"['parsing', 'recursion', 'string']"
4985,498500,Secrets in Shadows,0,[]
4986,498600,Ohgas' Fortune,8,"['implementation', 'mathematics', 'simulation']"
4987,498700,Polygonal Line Search,11,"['bruteforcing', 'geometry']"
4988,498800,Numeral System,7,"['parsing', 'string']"
4989,498900,Traveling by Stagecoach,16,"['bitmask', ""dijkstra's"", 'graph theory']"
4990,499000,Earth Observation with a Mobile Robot Team,24,"['breadth-first search', 'data structures', 'geometry', 'graph theory', 'graph traversal', 'implementation']"
4991,499100,로봇 청소기,14,"['breadth-first search', 'bitmask', 'bruteforcing', 'graph theory', 'graph traversal']"
4992,499200,Hanafuda Shuffle,7,"['data structures', 'implementation', 'stack']"
4993,499300,Red and Black,10,"['breadth-first search', 'depth-first search', 'graph theory', 'graph traversal']"
4994,499400,배수 찾기,15,"['breadth-first search', 'graph theory', 'graph traversal', 'mathematics']"
4995,499500,원과 점,19,"['geometry', 'mathematics']"
4996,499600,Water Tank,0,[]
4997,499700,Name the Crossing,0,[]
4998,499800,저금,4,"['implementation', 'mathematics', 'simulation']"
4999,499900,아!,1,"['implementation', 'string']"
5000,500000,빵 정렬,18,"['data structures', 'mathematics', 'segment tree']"
5001,500100,Cookie Selection,15,"['data structures', 'priority queue']"
5002,500200,도어맨,10,"['data structures', 'greedy', 'stack']"
5003,500300,Eco-driving,0,[]
5004,500400,파워 블로거,26,"['bitmask', 'dynamic programming', 'dynamic programming using bitfield', 'floyd–warshall', 'graph theory']"
5005,500500,Galactic Warlords,0,[]
5006,500600,Horror List,10,"['breadth-first search', 'graph theory', 'graph traversal']"
5007,500700,Infiltration,0,[]
5008,500800,Juice,18,[]
5009,500900,유치원,20,"['2-sat', 'graph theory', 'parametric search', 'strongly connected component']"
5010,501000,수화물,17,"['mathematics', 'sweeping']"
5011,501100,Robots on a grid,11,"['breadth-first search', 'dynamic programming', 'graph theory', 'graph traversal']"
5012,501200,불만 정렬,17,"['data structures', 'segment tree']"
5013,501300,Death Knight Hero,4,"['implementation', 'string']"
5014,501400,스타트링크,11,"['breadth-first search', 'graph theory', 'graph traversal']"
5015,501500,ls,14,['dynamic programming']
5016,501600,Knigs of the Forest,12,"['data structures', 'implementation', 'priority queue', 'simulation']"
5017,501700,Car Trouble,0,[]
5018,501800,Private Space,0,[]
5019,501900,"홀수, 짝수, 그리고 창영",0,[]
5020,502000,Enemy Division,0,[]
5021,502100,왕위 계승,12,"['data structures', 'graph theory', 'set / map by hashing', 'topological sorting']"
5022,502200,연결,15,"['breadth-first search', 'graph theory', 'graph traversal']"
5023,502300,Borg Boogie,0,[]
5024,502400,Dirty Driving,6,['sorting']
5025,502500,낙서,18,"['euclidean algorithm', 'mathematics', 'number theory']"
5026,502600,박사 과정,4,"['arithmetic', 'implementation', 'mathematics', 'parsing', 'string']"
5027,502700,Great Geek Game-show 3000!,0,[]
5028,502800,Polyomino Powers,0,[]
5029,502900,Statisticians,0,[]
5030,503000,Skyline,0,[]
5031,503100,Around the track,0,[]
5032,503200,탄산 음료,4,"['arithmetic', 'mathematics']"
5033,503300,Money Matters,10,"['breadth-first search', 'data structures', 'depth-first search', 'disjoint set', 'graph theory', 'graph traversal']"
5034,503400,Allergy Test,16,"['backtracking', 'bitmask', 'dynamic programming', 'dynamic programming using bitfield']"
5035,503500,Rain Fall,9,['mathematics']
5036,503600,Speedy Escape,17,"['binary search', ""dijkstra's"", 'graph theory']"
5037,503700,Gokigen Naname,0,[]
5038,503800,Flight Planning,0,[]
5039,503900,Beacons,0,[]
5040,504000,Playfair Cipher,7,"['implementation', 'simulation', 'string']"
5041,504100,Code Permutations,19,"['combinatorics', 'dynamic programming', 'mathematics', 'möbius inversion', 'number theory']"
5042,504200,나무 옮기기,16,"['dynamic programming', 'sorting']"
5043,504300,정말 좋은 압축,5,['mathematics']
5044,504400,코드 절도,19,"['binary search', 'hashing', 'parametric search', 'rabin–karp', 'string', 'suffix array and lcp array']"
5045,504500,Dinner,0,[]
5046,504600,전국 대학생 프로그래밍 대회 동아리 연합,6,['implementation']
5047,504700,Fixing the Bugs,0,[]
5048,504800,Getting Gold,12,"['breadth-first search', 'graph theory', 'graph traversal']"
